hhid,pub_lat_mod,pub_lon_mod,wetland_lat,wetland_lon,distance_km,district,region,Enumeration_area
H1290401,1.2092326,33.047924,33.047924,1.2092326,22.74885328,Buyende,Eastern,129
H1290501,1.2092326,33.047924,33.047924,1.2092326,22.74885328,Buyende,Eastern,129
H1290502,1.2092326,33.047924,33.047924,1.2092326,22.74885328,Buyende,Eastern,129
H1290601,1.2092326,33.047924,33.047924,1.2092326,22.74885328,Buyende,Eastern,129
H1290701,1.2092326,33.047924,33.047924,1.2092326,22.74885328,Buyende,Eastern,129
H1290801,1.2092326,33.047924,33.047924,1.2092326,22.74885328,Buyende,Eastern,129
H1290901,1.2092326,33.047924,33.047924,1.2092326,22.74885328,Buyende,Eastern,129
H1291001,1.2092326,33.047924,33.047924,1.2092326,22.74885328,Buyende,Eastern,129
H1291002,1.2092326,33.047924,33.047924,1.2092326,22.74885328,Buyende,Eastern,129
H1300201,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300201,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300201,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300201,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300201,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300301,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300301,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300301,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300301,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300301,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300401,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300401,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300401,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300401,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300401,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300402,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300402,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300402,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300402,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300402,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300601,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300601,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300601,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300601,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300601,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300602,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300602,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300602,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300602,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300602,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300603,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300603,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300603,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300603,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300603,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300604,1.1141543,33.2152367,33.2152367,1.1141543,9.83969397,Buyende,Eastern,130
H1300605,0.9741284,33.1380157,33.1380157,0.9741284,20.13436998,Kamuli,Eastern,130
H1300606,1.1358806,32.9908791,32.9908791,1.1358806,18.83687359,Kamuli,Eastern,130
H1300606,1.1358806,32.9908791,32.9908791,1.1358806,18.83687359,Kamuli,Eastern,130
H1300701,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300701,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300701,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300701,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300701,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300801,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300801,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300801,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300801,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300801,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300901,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300901,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300901,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300901,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1300901,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1301001,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1301001,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1301001,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1301001,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1301001,1.2329901,33.3312263,33.3312263,1.2329901,5.404846248,Buyende,Eastern,130
H1301002,1.2155875,33.3508873,33.3508873,1.2155875,6.867936352,Buyende,Eastern,130
H1301002,1.2155875,33.3508873,33.3508873,1.2155875,6.867936352,Buyende,Eastern,130
H1301002,1.2155875,33.3508873,33.3508873,1.2155875,6.867936352,Buyende,Eastern,130
H1301002,1.2155875,33.3508873,33.3508873,1.2155875,6.867936352,Buyende,Eastern,130
H1301002,1.2155875,33.3508873,33.3508873,1.2155875,6.867936352,Buyende,Eastern,130
H1310201,1.0601028,33.0102234,33.0102234,1.0601028,21.53039878,Kamuli,Eastern,131
H1310202,1.0601028,33.0102234,33.0102234,1.0601028,21.53039878,Kamuli,Eastern,131
H1310301,1.0601028,33.0102234,33.0102234,1.0601028,21.53039878,Kamuli,Eastern,131
H1310401,1.0601028,33.0102234,33.0102234,1.0601028,21.53039878,Kamuli,Eastern,131
H1310402,1.0601028,33.0102234,33.0102234,1.0601028,21.53039878,Kamuli,Eastern,131
H1310501,1.0601028,33.0102234,33.0102234,1.0601028,21.53039878,Kamuli,Eastern,131
H1310502,1.1041006,33.112381,33.112381,1.1041006,18.77798084,Kamuli,Eastern,131
H1310503,1.0601028,33.0102234,33.0102234,1.0601028,21.53039878,Kamuli,Eastern,131
H1310601,1.0601028,33.0102234,33.0102234,1.0601028,21.53039878,Kamuli,Eastern,131
H1310701,1.0601028,33.0102234,33.0102234,1.0601028,21.53039878,Kamuli,Eastern,131
H1310702,1.0601028,33.0102234,33.0102234,1.0601028,21.53039878,Kamuli,Eastern,131
H1310703,1.0601028,33.0102234,33.0102234,1.0601028,21.53039878,Kamuli,Eastern,131
H1310704,1.0601028,33.0102234,33.0102234,1.0601028,21.53039878,Kamuli,Eastern,131
H1310801,1.0601028,33.0102234,33.0102234,1.0601028,21.53039878,Kamuli,Eastern,131
H1310901,1.0601028,33.0102234,33.0102234,1.0601028,21.53039878,Kamuli,Eastern,131
H1320201,0.9005339,33.1015129,33.1015129,0.9005339,15.70618939,Kamuli,Eastern,132
H1320301,0.9005339,33.1015129,33.1015129,0.9005339,15.70618939,Kamuli,Eastern,132
H1320401,0.9005339,33.1015129,33.1015129,0.9005339,15.70618939,Kamuli,Eastern,132
H1320501,0.9005339,33.1015129,33.1015129,0.9005339,15.70618939,Kamuli,Eastern,132
H1320502,0.7214411,33.0697098,33.0697098,0.7214411,13.27925645,Kamuli,Eastern,132
H1320503,0.9249725,33.3770256,33.3770256,0.9249725,17.37976539,229,Eastern,132
H1320503,0.9249725,33.3770256,33.3770256,0.9249725,17.37976539,229,Eastern,132
H1320503,0.9249725,33.3770256,33.3770256,0.9249725,17.37976539,229,Eastern,132
H1320503,0.9249725,33.3770256,33.3770256,0.9249725,17.37976539,229,Eastern,132
H1320503,0.9249725,33.3770256,33.3770256,0.9249725,17.37976539,229,Eastern,132
H1320601,1.0589464,33.1644974,33.1644974,1.0589464,17.99416933,Buyende,Eastern,132
H1320801,0.9005339,33.1015129,33.1015129,0.9005339,15.70618939,Kamuli,Eastern,132
H1320802,0.9005339,33.1015129,33.1015129,0.9005339,15.70618939,Kamuli,Eastern,132
H1321001,0.9005339,33.1015129,33.1015129,0.9005339,15.70618939,Kamuli,Eastern,132
H1331001,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331001,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331001,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331001,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331001,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331002,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331002,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331002,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331002,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331002,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331003,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331003,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331003,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331003,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331003,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331004,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331004,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331004,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331004,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331004,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331007,1.249886,33.3502235,33.3502235,1.249886,3.58254081,Buyende,Eastern,133
H1331007,1.249886,33.3502235,33.3502235,1.249886,3.58254081,Buyende,Eastern,133
H1331007,1.249886,33.3502235,33.3502235,1.249886,3.58254081,Buyende,Eastern,133
H1331007,1.249886,33.3502235,33.3502235,1.249886,3.58254081,Buyende,Eastern,133
H1331007,1.249886,33.3502235,33.3502235,1.249886,3.58254081,Buyende,Eastern,133
H1331008,0.6236973,33.4741478,33.4741478,0.6236973,1.651355012,Iganga,Eastern,133
H1331101,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331101,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331101,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331101,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1331101,1.0357778,33.3878632,33.3878632,1.0357778,6.261198011,Kaliro,Eastern,133
H1400101,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400101,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400101,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400101,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400201,0.3130448,32.5691452,32.5691452,0.3130448,1.511275252,Katakwi,Eastern,140
H1400202,1.7014935,33.4421692,33.4421692,1.7014935,5.207414918,Katakwi,Eastern,140
H1400301,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400301,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400301,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400301,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400302,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400302,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400302,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400302,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400303,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400303,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400303,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400303,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400304,1.9045507,33.9549141,33.9549141,1.9045507,4.961386184,Katakwi,Eastern,140
H1400401,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400401,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400401,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400401,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400402,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400402,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400402,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400402,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400403,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400403,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400403,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400403,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400404,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400404,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400404,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400404,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400501,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400501,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400501,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400501,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400601,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400601,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400601,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400601,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400602,1.6906551,33.9805641,33.9805641,1.6906551,2.595869382,Katakwi,Eastern,140
H1400602,1.6906551,33.9805641,33.9805641,1.6906551,2.595869382,Katakwi,Eastern,140
H1400602,1.6906551,33.9805641,33.9805641,1.6906551,2.595869382,Katakwi,Eastern,140
H1400602,1.6906551,33.9805641,33.9805641,1.6906551,2.595869382,Katakwi,Eastern,140
H1400701,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400701,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400701,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400701,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400702,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400702,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400702,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400702,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400705,1.6001155,33.8545494,33.8545494,1.6001155,1.366448472,Ngora,Eastern,140
H1400801,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400801,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400801,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400801,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400802,0.3130448,32.5691452,32.5691452,0.3130448,1.511275252,Katakwi,Eastern,140
H1400901,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400901,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400901,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1400901,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1401001,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1401001,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1401001,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1401001,1.6636894,33.9678879,33.9678879,1.6636894,4.950043283,Katakwi,Eastern,140
H1410101,1.4759964,33.9171677,33.9171677,1.4759964,11.06103183,Kumi,Eastern,141
H1410201,1.4759964,33.9171677,33.9171677,1.4759964,11.06103183,Kumi,Eastern,141
H1410401,1.4372993,33.9287376,33.9287376,1.4372993,12.0009262,Kumi,Eastern,141
H1410402,1.4759964,33.9171677,33.9171677,1.4759964,11.06103183,Kumi,Eastern,141
H1410601,1.4759964,33.9171677,33.9171677,1.4759964,11.06103183,Kumi,Eastern,141
H1410902,1.3571664,34.0448494,34.0448494,1.3571664,16.94112741, Bukedea,Eastern,141
H1410902,1.3571664,34.0448494,34.0448494,1.3571664,16.94112741, Bukedea,Eastern,141
H1410902,1.3571664,34.0448494,34.0448494,1.3571664,16.94112741, Bukedea,Eastern,141
H1410902,1.3571664,34.0448494,34.0448494,1.3571664,16.94112741, Bukedea,Eastern,141
H1410903,1.4759964,33.9171677,33.9171677,1.4759964,11.06103183,Kumi,Eastern,141
H1411101,1.4759964,33.9171677,33.9171677,1.4759964,11.06103183,Kumi,Eastern,141
H1420101,1.1997159,34.1584244,34.1584244,1.1997159,12.82215186, Bukedea,Eastern,142
H1420201,1.1997159,34.1584244,34.1584244,1.1997159,12.82215186, Bukedea,Eastern,142
H1420301,1.1997159,34.1584244,34.1584244,1.1997159,12.82215186, Bukedea,Eastern,142
H1420601,1.1997159,34.1584244,34.1584244,1.1997159,12.82215186, Bukedea,Eastern,142
H1420701,1.1997159,34.1584244,34.1584244,1.1997159,12.82215186, Bukedea,Eastern,142
H1420702,1.2410407,33.9430733,33.9430733,1.2410407,20.62412069, Bukedea,Eastern,142
H1420801,1.1997159,34.1584244,34.1584244,1.1997159,12.82215186, Bukedea,Eastern,142
H1420901,1.1997159,34.1584244,34.1584244,1.1997159,12.82215186, Bukedea,Eastern,142
H1421001,1.1997159,34.1584244,34.1584244,1.1997159,12.82215186, Bukedea,Eastern,142
H1430102,1.3721402,33.9079666,33.9079666,1.3721402,12.79774433,Kumi,Eastern,143
H1430201,1.4455297,34.1710205,34.1710205,1.4455297,2.961728901, Bukedea,Eastern,143
H1430201,1.4455297,34.1710205,34.1710205,1.4455297,2.961728901, Bukedea,Eastern,143
H1430201,1.4455297,34.1710205,34.1710205,1.4455297,2.961728901, Bukedea,Eastern,143
H1430201,1.4455297,34.1710205,34.1710205,1.4455297,2.961728901, Bukedea,Eastern,143
H1430202,1.3721402,33.9079666,33.9079666,1.3721402,12.79774433,Kumi,Eastern,143
H1430203,1.3721402,33.9079666,33.9079666,1.3721402,12.79774433,Kumi,Eastern,143
H1430204,1.4372993,33.9287376,33.9287376,1.4372993,12.0009262,Kumi,Eastern,143
H1430301,1.3721402,33.9079666,33.9079666,1.3721402,12.79774433,Kumi,Eastern,143
H1430401,1.3721402,33.9079666,33.9079666,1.3721402,12.79774433,Kumi,Eastern,143
H1430402,1.3721402,33.9079666,33.9079666,1.3721402,12.79774433,Kumi,Eastern,143
H1430403,1.5135604,33.9847641,33.9847641,1.5135604,7.04811055,Kumi,Eastern,143
H1430403,1.5135604,33.9847641,33.9847641,1.5135604,7.04811055,Kumi,Eastern,143
H1430403,1.5135604,33.9847641,33.9847641,1.5135604,7.04811055,Kumi,Eastern,143
H1430403,1.5135604,33.9847641,33.9847641,1.5135604,7.04811055,Kumi,Eastern,143
H1430404,1.0058903,33.8174667,33.8174667,1.0058903,1.549008067,Kibuku,Eastern,143
H1430404,1.0058903,33.8174667,33.8174667,1.0058903,1.549008067,Kibuku,Eastern,143
H1430404,1.0058903,33.8174667,33.8174667,1.0058903,1.549008067,Kibuku,Eastern,143
H1430404,1.0058903,33.8174667,33.8174667,1.0058903,1.549008067,Kibuku,Eastern,143
H1430404,1.0058903,33.8174667,33.8174667,1.0058903,1.549008067,Kibuku,Eastern,143
H1430501,1.3721402,33.9079666,33.9079666,1.3721402,12.79774433,Kumi,Eastern,143
H1430601,1.3721402,33.9079666,33.9079666,1.3721402,12.79774433,Kumi,Eastern,143
H1430701,1.3721402,33.9079666,33.9079666,1.3721402,12.79774433,Kumi,Eastern,143
H1430801,1.3721402,33.9079666,33.9079666,1.3721402,12.79774433,Kumi,Eastern,143
H1430802,1.3721402,33.9079666,33.9079666,1.3721402,12.79774433,Kumi,Eastern,143
H1430901,1.3721402,33.9079666,33.9079666,1.3721402,12.79774433,Kumi,Eastern,143
H1430902,1.3721402,33.9079666,33.9079666,1.3721402,12.79774433,Kumi,Eastern,143
H1430903,1.3721402,33.9079666,33.9079666,1.3721402,12.79774433,Kumi,Eastern,143
H1430904,1.3721402,33.9079666,33.9079666,1.3721402,12.79774433,Kumi,Eastern,143
H1430905,1.434256,33.849781,33.849781,1.434256,3.526461039,Kumi,Eastern,143
H1430906,1.2917562,33.7343063,33.7343063,1.2917562,7.27980979,Pallisa,Eastern,143
H1431001,1.3721402,33.9079666,33.9079666,1.3721402,12.79774433,Kumi,Eastern,143
H1440101,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440101,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440101,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440101,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440201,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440201,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440201,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440201,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440202,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440202,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440202,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440202,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440301,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440301,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440301,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440301,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440401,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440401,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440401,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440401,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440402,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440402,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440402,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440402,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440403,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440403,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440403,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440403,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440404,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440404,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440404,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440404,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440501,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440501,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440501,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440501,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440601,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440601,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440601,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
H1440601,1.5315843,34.0501137,34.0501137,1.5315843,5.425335281,Kumi,Eastern,144
